Downloaded from (choose CSV): https://public.opendatasoft.com/explore/dataset/us-state-boundaries/export/ processed into this file via: cat us-state-boundaries.csv | tail -n +2 | awk -F ';' '{cPoints=$21; gsub(/\], \[/, " ", cPoints); gsub(/, /, ",", cPoints); gsub(/\]\]\],""type"": "".*Polygon""\}"/, "", cPoints); gsub(/"\{""points"": \[\[\[\[/, "", cPoints); gsub(/"\{""coordinates"": \[\[\[/, "", cPoints);  print $5 "\t" cPoints}' | awk -F '\t' '{cPoints=$2; gsub(/\]\] \[\[/, "\n" $1 "\t", cPoints); gsub(/\[/, "", cPoints); gsub(/\]/, "", cPoints);  print $1 "\t" cPoints}' | sed 's/\(-*[0-9\.]\+\),\(-*[0-9\.]\+\)/\2,\1/g' > borders-raw.txt ; ../helpers/reduce-borders-file-resolution.py borders-raw.txt borders.txt 0.0001
Vermont	44.264130,-73.313283 44.364440,-73.334950 44.428334,-73.296052 44.476651,-73.299896 44.548046,-73.338752 44.575817,-73.374950 44.618354,-73.390231 44.694524,-73.361308 44.741786,-73.365562 44.788759,-73.333154 44.804109,-73.335044 44.849354,-73.381590 44.904492,-73.356218 44.917681,-73.338979 44.964751,-73.338244 44.987352,-73.354633 45.010840,-73.343124 45.016659,-72.845633 45.004186,-72.270869 45.013638,-71.465050 45.002270,-71.480768 45.007891,-71.508538 44.993481,-71.537014 44.983937,-71.541333 44.964404,-71.516299 44.939915,-71.522838 44.904299,-71.494910 44.862084,-71.549451 44.836965,-71.551114 44.815197,-71.576865 44.790871,-71.572817 44.750985,-71.632160 44.728543,-71.626093 44.696415,-71.593861 44.678088,-71.596615 44.673204,-71.581463 44.659715,-71.587365 44.652356,-71.562806 44.637247,-71.563721 44.629756,-71.546819 44.629486,-71.557019 44.622955,-71.546337 44.625244,-71.555127 44.601181,-71.562131 44.587898,-71.534909 44.577934,-71.545788 44.584393,-71.552365 44.571381,-71.547726 44.563975,-71.559717 44.559471,-71.596968 44.537919,-71.571867 44.521554,-71.594114 44.502061,-71.577024 44.506585,-71.588133 44.486825,-71.598601 44.485841,-71.617843 44.474466,-71.626205 44.483796,-71.632782 44.439937,-71.660883 44.413542,-71.702580 44.410005,-71.735413 44.401027,-71.743726 44.407027,-71.761966 44.399004,-71.794483 44.384028,-71.800572 44.381922,-71.814427 44.354006,-71.815846 44.336680,-71.871588 44.348124,-71.912422 44.336001,-71.934044 44.337366,-71.981424 44.320490,-72.032802 44.302165,-72.032878 44.270801,-72.068478 44.270083,-72.058331 44.238956,-72.047664 44.190128,-72.066158 44.131680,-72.033260 44.110600,-72.055340 44.096586,-72.047880 44.100430,-72.031306 44.087308,-72.045284 44.078542,-72.031841 44.076306,-72.052868 44.021803,-72.082669 44.021757,-72.095426 44.009924,-72.090527 44.014578,-72.102765 43.994467,-72.116865 43.968054,-72.114378 43.965780,-72.090940 43.946532,-72.118345 43.919555,-72.120451 43.884986,-72.172103 43.869109,-72.167907 43.864143,-72.184616 43.806404,-72.184051 43.770930,-72.205230 43.745965,-72.234178 43.733918,-72.271105 43.706277,-72.299564 43.668619,-72.303149 43.617952,-72.334827 43.601114,-72.328327 43.573435,-72.380237 43.540355,-72.380697 43.512653,-72.398871 43.480030,-72.381475 43.377164,-72.416022 43.362279,-72.412649 43.356572,-72.389868 43.331121,-72.410559 43.312696,-72.395315 43.270231,-72.416037 43.252424,-72.438605 43.202918,-72.438224 43.192611,-72.450508 43.179778,-72.443931 43.147537,-72.457405 43.118896,-72.432502 43.103020,-72.443198 43.081490,-72.435264 43.052750,-72.467842 43.025788,-72.462623 43.007577,-72.443259 42.997445,-72.462516 42.972124,-72.473717 42.954943,-72.532022 42.915148,-72.524499 42.874667,-72.555415 42.807094,-72.541513 42.779522,-72.508737 42.765629,-72.515466 42.772747,-72.490547 42.726933,-72.458412 42.746019,-73.276421 42.801920,-73.290944 42.837558,-73.278306 43.534960,-73.241579 43.564950,-73.258631 43.579373,-73.297324 43.599235,-73.291019 43.628333,-73.306440 43.624490,-73.371890 43.577200,-73.383285 43.568087,-73.395768 43.588285,-73.431229 43.621687,-73.417669 43.642599,-73.426463 43.771387,-73.350762 43.821340,-73.392517 43.845354,-73.372589 43.856058,-73.382309 43.876241,-73.374162 43.931894,-73.408554 44.021111,-73.407645 44.045125,-73.437905 44.191068,-73.390625 44.208518,-73.362266 44.238190,-73.343376 44.244160,-73.323715 44.264130,-73.313283
New Jersey	40.591776,-75.189600 40.615892,-75.201844 40.623636,-75.188595 40.649219,-75.200452 40.675715,-75.176803 40.691498,-75.203921 40.731522,-75.182084 40.751631,-75.196535 40.777745,-75.171587 40.773770,-75.134400 40.791094,-75.108505 40.824471,-75.083929 40.847082,-75.095784 40.847594,-75.066008 40.865662,-75.051029 40.968702,-75.120232 40.972038,-75.134701 40.990464,-75.131096 41.039529,-75.027102 41.067264,-75.012410 41.085886,-74.970094 41.096074,-74.969434 41.089132,-74.991815 41.108245,-74.982212 41.155668,-74.905256 41.217454,-74.860398 41.232133,-74.866181 41.277294,-74.838361 41.346135,-74.753931 41.357365,-74.694708 41.185457,-74.330675 40.997205,-73.893979 40.888682,-73.929821 40.756601,-74.013784 40.699902,-74.026284 40.651760,-74.055739 40.644264,-74.188344 40.630903,-74.202247 40.597539,-74.199520 40.560241,-74.215278 40.549200,-74.247415 40.520952,-74.246069 40.502890,-74.259089 40.487386,-74.253313 40.477399,-74.228153 40.525540,-73.949912 40.489794,-73.886652 40.274353,-73.898208 40.112950,-73.965275 39.723785,-74.049489 39.422415,-74.265918 39.375117,-74.311135 39.317526,-74.374591 39.301023,-74.461615 39.210642,-74.565241 39.114824,-74.644279 39.076212,-74.646874 39.009216,-74.715571 38.958885,-74.743107 38.896262,-74.824329 38.879316,-74.907986 38.788657,-75.015123 39.056179,-75.168462 39.251379,-75.321021 39.455645,-75.560538 39.483048,-75.563586 39.495806,-75.559090 39.499411,-75.526823 39.540702,-75.534014 39.567290,-75.511960 39.580884,-75.514747 39.601819,-75.553512 39.629987,-75.558773 39.666326,-75.515533 39.693915,-75.509874 39.716142,-75.476481 39.760763,-75.463921 39.779453,-75.445235 39.796396,-75.405414 39.802004,-75.415022 39.846082,-75.341766 39.853982,-75.246149 39.880832,-75.188770 39.884998,-75.143746 39.902390,-75.130054 39.943282,-75.136268 39.961823,-75.125701 39.978041,-75.075605 40.009941,-75.047090 40.020303,-75.013237 40.066099,-74.938897 40.083462,-74.861756 40.126844,-74.822531 40.120477,-74.784168 40.150311,-74.722048 40.215176,-74.771437 40.250508,-74.842308 40.295206,-74.868208 40.338006,-74.939711 40.398154,-74.966552 40.410384,-74.995860 40.403971,-75.028633 40.418193,-75.058575 40.456794,-75.070678 40.542185,-75.068581 40.573064,-75.116394 40.575370,-75.140172 40.564222,-75.171623 40.582843,-75.194150 40.591776,-75.189600 40.699883,-74.040644 40.688735,-74.045074
United States Virgin Islands	18.393713,-64.843730 18.407595,-64.800329 18.376686,-64.756923 18.372567,-64.683293 18.363997,-64.640437 18.355190,-64.639144 18.319759,-64.637735 18.285376,-64.663855 18.261271,-64.664259 18.248758,-64.694489 18.263059,-64.748736 18.260506,-64.773420 18.245106,-64.801289 18.205163,-64.806891 18.183456,-64.833353 18.179587,-64.858035 18.194236,-64.889752 18.224193,-64.906151 18.237970,-64.933714 18.257223,-64.946472 18.252355,-65.019821 18.269129,-65.050194 18.243908,-65.067732 18.232629,-65.100831 18.241757,-65.131220 18.259085,-65.147723 18.293139,-65.153644 18.380233,-65.117427 18.418827,-65.112215 18.452807,-65.080567 18.459102,-65.041522 18.440703,-65.007769 18.450708,-64.982389 18.446294,-64.950455 18.461949,-64.927642 18.463364,-64.895024 18.406255,-64.873912 18.395927,-64.864976 18.393713,-64.843730
United States Virgin Islands	17.653274,-64.949714 17.678977,-64.956714 17.717534,-64.938938 17.762612,-64.943599 17.794962,-64.926787 17.818325,-64.890482 17.814750,-64.842141 17.833055,-64.798070 17.835179,-64.747072 17.808761,-64.697524 17.842383,-64.652347 17.843985,-64.615186 17.822791,-64.567115 17.771444,-64.516005 17.748029,-64.513600 17.715913,-64.531016 17.660238,-64.646836 17.624695,-64.801686 17.635329,-64.865563 17.625231,-64.915914 17.653274,-64.949714
Wisconsin	45.644148,-92.887067 45.717568,-92.869193 45.764199,-92.784617 45.806574,-92.757815 45.830183,-92.765146 45.846283,-92.739991 45.891705,-92.712503 45.922937,-92.659549 45.924558,-92.639120 45.934166,-92.638824 45.951651,-92.551933 45.967986,-92.549806 45.983245,-92.527052 45.973569,-92.469765 46.024241,-92.428555 46.015685,-92.351760 46.062697,-92.332912 46.074377,-92.294033 46.668137,-92.291289 46.650741,-92.270592 46.658741,-92.256592 46.649241,-92.242493 46.651941,-92.207092 46.666941,-92.204092 46.686466,-92.175875 46.704041,-92.204691 46.717541,-92.189091 46.715794,-92.146730 46.734640,-92.143290 46.748640,-92.116590 46.749237,-92.089493 46.704041,-92.020294 46.913320,-91.500181 47.309822,-90.654660 47.291103,-89.957102 46.566099,-90.418392 46.532433,-90.393262 46.540325,-90.350684 46.553432,-90.332230 46.537285,-90.309441 46.516896,-90.316554 46.524447,-90.276940 46.504512,-90.272551 46.509893,-90.231236 46.501529,-90.230918 46.501637,-90.216637 46.359345,-90.118703 46.337425,-90.121430 46.138447,-89.091638 46.020586,-88.816026 46.023606,-88.796460 46.033712,-88.796182 46.031690,-88.778739 46.015395,-88.780156 46.025561,-88.770621 46.019633,-88.758968 46.027459,-88.738980 46.013182,-88.718314 46.013595,-88.678868 45.992702,-88.663483 45.988547,-88.670827 45.987896,-88.615957 46.017770,-88.601178 46.005098,-88.588270 46.015679,-88.565663 46.020019,-88.514692 45.991367,-88.489355 45.999514,-88.458672 45.975092,-88.416381 45.991765,-88.380503 45.965835,-88.330278 45.954957,-88.327276 45.963657,-88.320308 45.950941,-88.293849 45.963532,-88.246894 45.948278,-88.237106 45.952651,-88.192058 45.921791,-88.126654 45.921546,-88.102461 45.882282,-88.101264 45.872938,-88.069763 45.822457,-88.134517 45.809708,-88.130129 45.780085,-88.072167 45.795393,-87.991447 45.776977,-87.980870 45.772025,-87.989656 45.758220,-87.963452 45.754379,-87.876898 45.726943,-87.855480 45.710230,-87.810144 45.683053,-87.782226 45.673280,-87.781623 45.662044,-87.824191 45.647710,-87.824392 45.614599,-87.780845 45.588498,-87.777199 45.563055,-87.792372 45.568777,-87.829348 45.561556,-87.833690 45.538272,-87.803390 45.499967,-87.792769 45.464160,-87.812976 45.434473,-87.861697 45.403872,-87.849322 45.354697,-87.888052 45.356267,-87.870367 45.366049,-87.869167 45.340435,-87.850133 45.352249,-87.832612 45.349442,-87.754104 45.389893,-87.693956 45.368754,-87.657350 45.339396,-87.648126 45.298055,-87.687499 45.239965,-87.711339 45.232140,-87.724992 45.209391,-87.726198 45.197469,-87.741810 45.172244,-87.736104 45.144135,-87.683902 45.107512,-87.659952 45.076434,-87.442508 45.201969,-87.405694 45.240657,-87.315422 45.352540,-87.171170 45.444230,-87.101133 45.443610,-86.754236 45.236125,-86.249548 45.080800,-86.499930 44.881002,-86.686288 44.131905,-87.013234 43.734111,-87.114102 43.379859,-87.147166 42.493498,-87.019935 42.491912,-88.776493 42.508481,-90.642843 42.541317,-90.644687 42.636078,-90.709204 42.685569,-90.949210 42.724228,-91.026786 42.737340,-91.035418 42.738238,-91.053733 42.827678,-91.078665 42.830813,-91.094060 42.883078,-91.100565 42.905997,-91.144794 42.960770,-91.145935 43.067427,-91.179457 43.128875,-91.177932 43.255366,-91.057918 43.313645,-91.107237 43.349852,-91.203964 43.365874,-91.214770 43.395334,-91.197670 43.419805,-91.203144 43.455168,-91.233367 43.481142,-91.216035 43.512474,-91.217353 43.540309,-91.243183 43.581822,-91.231865 43.615348,-91.268748 43.641760,-91.262397 43.666623,-91.273252 43.774667,-91.244135 43.792170,-91.262433 43.847065,-91.284138 43.937463,-91.366642 44.000988,-91.439265 44.031372,-91.592070 44.064109,-91.647873 44.097400,-91.681530 44.103906,-91.707491 44.130342,-91.721552 44.159262,-91.808064 44.200575,-91.875158 44.231105,-91.892698 44.274690,-91.896388 44.291815,-91.924613 44.322671,-91.918625 44.363986,-91.966809 44.402729,-92.056486 44.444496,-92.230856 44.485464,-92.291005 44.538014,-92.314071 44.554004,-92.336114 44.566052,-92.493717 44.575275,-92.519218 44.568252,-92.548889 44.603372,-92.568946 44.600088,-92.586216 44.614929,-92.621642 44.649187,-92.632021 44.751083,-92.808242 44.835631,-92.765932 44.898084,-92.774571 44.908979,-92.758701 44.937299,-92.750645 44.972150,-92.769445 45.024320,-92.762060 45.061566,-92.803124 45.115598,-92.739583 45.152351,-92.757352 45.173916,-92.752404 45.185466,-92.766808 45.218666,-92.751708 45.288213,-92.762004 45.322525,-92.708675 45.358468,-92.702723 45.398510,-92.650420 45.441635,-92.646602 45.514462,-92.726677 45.541112,-92.726082 45.566939,-92.770223 45.560934,-92.823309 45.575483,-92.883749 45.644148,-92.887067
Colorado	40.222647,-109.050949 41.000691,-109.050026 41.002064,-108.046539 41.003444,-107.000606 40.996822,-105.729406 41.001694,-104.505712 41.002359,-102.051717 39.847689,-102.051666 38.856897,-102.045351 38.041257,-102.044708 36.993016,-102.042089 37.000150,-103.002329 36.993535,-104.338833 36.995919,-105.707852 36.992497,-106.869820 37.000102,-106.878317 36.998977,-109.045172 38.157016,-109.042572 38.278238,-109.060204 38.714746,-109.059824 39.142603,-109.051166 40.222647,-109.050949
South Carolina	34.208862,-82.741007 34.266588,-82.746811 34.298278,-82.782128 34.340379,-82.794470 34.365221,-82.834457 34.455220,-82.858837 34.480959,-82.887398 34.484571,-82.964241 34.472204,-82.995901 34.483571,-83.034565 34.502794,-83.054322 34.504105,-83.072586 34.516182,-83.087242 34.525372,-83.078399 34.532402,-83.102692 34.560117,-83.122904 34.561799,-83.139876 34.573399,-83.143176 34.578999,-83.158677 34.588198,-83.154577 34.598098,-83.170978 34.603298,-83.159677 34.611597,-83.232580 34.637696,-83.255281 34.654296,-83.293183 34.669561,-83.304641 34.680736,-83.340527 34.691483,-83.340134 34.697792,-83.353622 34.728691,-83.353325 34.757626,-83.318748 34.789246,-83.324142 34.804344,-83.300842 34.816517,-83.305618 34.813225,-83.295143 34.824673,-83.288650 34.818588,-83.270882 34.848469,-83.267196 34.845141,-83.248927 34.865577,-83.248092 34.870743,-83.234703 34.877537,-83.242996 34.878036,-83.220131 34.888569,-83.214027 34.880165,-83.205261 34.893452,-83.203537 34.919355,-83.168607 34.915123,-83.156990 34.930767,-83.156891 34.924515,-83.141518 34.938633,-83.127312 34.934963,-83.111755 34.949829,-83.127624 34.950184,-83.114120 34.964757,-83.121979 34.990822,-83.098244 35.000659,-83.108613 35.085699,-82.784838 35.080834,-82.776270 35.065019,-82.782036 35.067287,-82.756649 35.081481,-82.751066 35.078200,-82.738757 35.094142,-82.727010 35.095359,-82.697945 35.127918,-82.681443 35.117480,-82.673272 35.118798,-82.656661 35.132342,-82.641513 35.125785,-82.628837 35.139726,-82.613082 35.141260,-82.578686 35.152875,-82.553845 35.161653,-82.553270 35.155887,-82.527460 35.162061,-82.495710 35.176088,-82.477754 35.177560,-82.454652 35.163950,-82.457128 35.165863,-82.439595 35.198613,-82.419744 35.215402,-82.392930 35.180339,-82.372058 35.192318,-82.359304 35.184789,-82.323350 35.200071,-82.274920 35.149197,-81.033196 35.147918,-81.044391 35.133237,-81.051204 35.108049,-81.032805 35.086129,-81.057236 35.062433,-81.057648 35.044703,-81.041489 35.107409,-80.934950 34.935785,-80.782042 34.819752,-80.797491 34.804744,-79.675300 33.812852,-78.499301 33.752860,-78.695853 33.680838,-78.808554 33.589351,-78.910541 33.488992,-78.993033 33.456834,-79.034496 33.369287,-79.087581 33.304952,-79.093312 33.246932,-79.120217 33.207329,-79.081634 33.171325,-79.082229 33.148505,-79.104388 33.139620,-79.140519 33.107528,-79.180871 33.071707,-79.202963 33.046559,-79.273373 32.956078,-79.322257 32.945717,-79.371297 32.958916,-79.440181 32.936822,-79.466159 32.931572,-79.495945 32.870012,-79.534689 32.850856,-79.585390 32.825743,-79.607918 32.816377,-79.637821 32.759240,-79.691893 32.738257,-79.760074 32.711537,-79.766592 32.675632,-79.798255 32.664778,-79.828058 32.636389,-79.855063 32.607264,-79.918341 32.563709,-79.967923 32.554622,-79.992599 32.559961,-80.030770 32.549029,-80.088877 32.523866,-80.094998 32.499192,-80.121459 32.491086,-80.166951 32.496241,-80.198839 32.472449,-80.243074 32.435168,-80.257281 32.418521,-80.294078 32.397097,-80.306163 32.380753,-80.336717 32.355914,-80.350674 32.342453,-80.374825 32.313408,-80.372830 32.280317,-80.392327 32.264643,-80.420103 32.250199,-80.496812 32.234592,-80.523824 32.172369,-80.566449 32.162294,-80.608451 32.145864,-80.631470 32.142607,-80.664720 32.105187,-80.705223 32.084490,-80.748202 32.056776,-80.741668 32.033468,-80.751429 32.034951,-80.892960 32.039142,-80.922803 32.100056,-81.002318 32.085476,-81.032633 32.085756,-81.053228 32.117604,-81.117225 32.150804,-81.112236 32.165839,-81.129756 32.172703,-81.111132 32.178700,-81.120439 32.195701,-81.114032 32.222042,-81.152064 32.229266,-81.143634 32.243284,-81.156607 32.266115,-81.136930 32.271576,-81.142108 32.275143,-81.123505 32.286778,-81.119628 32.328240,-81.138013 32.338381,-81.128535 32.351543,-81.143857 32.340476,-81.159995 32.350247,-81.154963 32.362917,-81.173963 32.368482,-81.167914 32.379348,-81.181845 32.392986,-81.178283 32.423339,-81.205405 32.450474,-81.205774 32.448555,-81.197868 32.464149,-81.187141 32.498069,-81.233111 32.518310,-81.233794 32.518136,-81.252063 32.536338,-81.279655 32.556030,-81.280580 32.561092,-81.328605 32.571606,-81.355926 32.582211,-81.358031 32.576915,-81.366782 32.590705,-81.369270 32.595416,-81.389205 32.629392,-81.418660 32.651542,-81.393033 32.660519,-81.407193 32.661378,-81.397154 32.696551,-81.409012 32.701895,-81.427517 32.745559,-81.404932 32.749167,-81.419698 32.755803,-81.408159 32.763866,-81.412093 32.768911,-81.431940 32.778149,-81.414456 32.784141,-81.431235 32.783986,-81.422240 32.800832,-81.428292 32.818196,-81.417984 32.818584,-81.428235 32.840773,-81.426475 32.840076,-81.438652 32.850966,-81.444866 32.846038,-81.460722 32.872964,-81.452883 32.881082,-81.479445 32.898603,-81.464433 32.898614,-81.480812 32.921802,-81.483198 32.935353,-81.502427 32.966721,-81.511347 32.963816,-81.499830 32.997824,-81.491197 33.002454,-81.500630 33.009093,-81.491954 33.016253,-81.504053 33.010315,-81.510690 33.023196,-81.519075 33.027786,-81.511245 33.040810,-81.529124 33.045844,-81.561948 33.060156,-81.563372 33.054180,-81.572880 33.065939,-81.577187 33.073473,-81.602212 33.087049,-81.601320 33.080019,-81.612072 33.094259,-81.611657 33.093152,-81.642333 33.116450,-81.704634 33.150050,-81.753735 33.180449,-81.772435 33.178348,-81.765435 33.197947,-81.756835 33.217447,-81.768935 33.221147,-81.780135 33.208146,-81.784535 33.211441,-81.805238 33.222647,-81.809636 33.247288,-81.852076 33.255245,-81.839636 33.266345,-81.847336 33.263045,-81.828336 33.262845,-81.835836 33.275845,-81.832636 33.288844,-81.863236 33.306843,-81.847336 33.302036,-81.863929 33.314043,-81.867936 33.302243,-81.880737 33.335774,-81.901384 33.320042,-81.913737 33.327142,-81.908137 33.334442,-81.919137 33.346641,-81.909137 33.340209,-81.918800 33.344941,-81.939737 33.356044,-81.934832 33.370640,-81.946337 33.374140,-81.924837 33.407531,-81.945181 33.411979,-81.909693 33.425706,-81.932430 33.438333,-81.913126 33.462937,-81.926336 33.486536,-81.985938 33.520135,-82.001338 33.563830,-82.046335 33.596277,-82.107840 33.592236,-82.138028 33.620881,-82.186155 33.631440,-82.196895 33.661700,-82.199898 33.700217,-82.234572 33.752591,-82.247472 33.783518,-82.298286 33.800627,-82.300213 33.820033,-82.324480 33.865475,-82.403879 33.864133,-82.424888 33.881650,-82.455105 33.943360,-82.524515 33.945324,-82.556765 33.980519,-82.579980 33.992211,-82.575554 34.000512,-82.588959 34.029304,-82.594459 34.068894,-82.641488 34.091551,-82.641311 34.129779,-82.675219 34.150546,-82.717459 34.208862,-82.741007
Oklahoma	36.499849,-100.003762 36.500398,-103.002366 37.000150,-103.002329 36.993016,-102.042089 37.002312,-100.107891 36.999461,-98.793725 36.999085,-97.636844 36.998905,-94.617964 36.499414,-94.617919 35.393735,-94.431045 34.643002,-94.457612 33.628544,-94.487611 33.620668,-94.505655 33.633056,-94.517468 33.615964,-94.527950 33.624585,-94.535313 33.637570,-94.518529 33.641344,-94.527491 33.627453,-94.568965 33.637203,-94.568386 33.653992,-94.542627 33.660676,-94.549636 33.645075,-94.590478 33.666591,-94.560339 33.666392,-94.580784 33.686255,-94.587930 33.663863,-94.596019 33.682535,-94.622043 33.663737,-94.639198 33.660457,-94.661829 33.669300,-94.670760 33.673644,-94.645337 33.701522,-94.643715 33.685843,-94.651402 33.694583,-94.666885 33.684353,-94.684796 33.687902,-94.716188 33.702878,-94.701560 33.715687,-94.733965 33.694913,-94.715943 33.691259,-94.735117 33.708663,-94.753801 33.725191,-94.733413 33.713540,-94.751366 33.734326,-94.751825 33.726989,-94.768695 33.735669,-94.788637 33.748532,-94.758948 33.759764,-94.763035 33.732699,-94.802833 33.740007,-94.817023 33.768964,-94.820707 33.759985,-94.830875 33.732878,-94.821989 33.740882,-94.827948 33.744904,-94.867544 33.753123,-94.877125 33.768874,-94.868144 33.757330,-94.876372 33.790472,-94.921526 33.815915,-94.910882 33.826783,-94.918010 33.827557,-94.926616 33.808742,-94.923289 33.808356,-94.947874 33.816475,-94.953518 33.830226,-94.943888 33.837021,-94.964401 33.861817,-94.970205 33.851000,-94.988487 33.863713,-95.002187 33.862565,-95.046568 33.901873,-95.060105 33.902699,-95.072413 33.895561,-95.071801 33.901846,-95.075876 33.917101,-95.066760 33.879882,-95.082408 33.880857,-95.089607 33.895595,-95.100378 33.908595,-95.079742 33.920989,-95.080060 33.904539,-95.120893 33.913926,-95.131644 33.934675,-95.124700 33.936645,-95.156961 33.962674,-95.216947 33.938861,-95.250001 33.890122,-95.257724 33.911090,-95.268697 33.905483,-95.284629 33.878386,-95.278174 33.873070,-95.288926 33.886334,-95.329936 33.874252,-95.335696 33.866902,-95.362571 33.866506,-95.442746 33.872396,-95.463336 33.887106,-95.461440 33.875922,-95.504999 33.897586,-95.509526 33.880603,-95.544141 33.926958,-95.554210 33.943057,-95.594085 33.904815,-95.632774 33.909004,-95.665478 33.885845,-95.700635 33.894577,-95.752153 33.881144,-95.762467 33.860287,-95.751342 33.849566,-95.757959 33.845202,-95.770239 33.860590,-95.797614 33.859853,-95.815571 33.834785,-95.830406 33.884936,-95.925089 33.857332,-95.951382 33.852492,-95.984856 33.865805,-95.984927 33.873590,-96.002925 33.853898,-95.996833 33.841454,-96.017055 33.857474,-96.026968 33.836468,-96.048834 33.847971,-96.100095 33.830470,-96.099360 33.839964,-96.122949 33.837091,-96.149227 33.816987,-96.150765 33.810224,-96.179122 33.800944,-96.169592 33.814040,-96.155538 33.770417,-96.169090 33.755021,-96.186627 33.748021,-96.229023 33.767467,-96.263593 33.769409,-96.293708 33.706304,-96.312230 33.686216,-96.346859 33.691818,-96.362197 33.716809,-96.369589 33.776432,-96.423532 33.781031,-96.448045 33.772801,-96.500984 33.823989,-96.531966 33.819098,-96.572937 33.845500,-96.629274 33.880665,-96.590112 33.894784,-96.587934 33.894477,-96.628294 33.916940,-96.667187 33.839049,-96.699574 33.824407,-96.761587 33.868886,-96.794276 33.874835,-96.832157 33.847211,-96.850593 33.860505,-96.875281 33.957798,-96.916300 33.935698,-96.972870 33.956378,-96.981337 33.942664,-96.996251 33.890949,-96.983835 33.846379,-97.021438 33.837756,-97.041832 33.860514,-97.067040 33.851849,-97.088498 33.841368,-97.087204 33.832993,-97.051949 33.817456,-97.048146 33.804198,-97.092646 33.741139,-97.087365 33.721162,-97.107191 33.718128,-97.133915 33.729329,-97.163145 33.760362,-97.192851 33.769831,-97.187724 33.818870,-97.204995 33.830805,-97.195832 33.835335,-97.171627 33.847311,-97.166629 33.895204,-97.180845 33.916064,-97.210921 33.903216,-97.245049 33.863702,-97.255639 33.858001,-97.270933 33.888698,-97.309172 33.865089,-97.314257 33.855056,-97.332063 33.879170,-97.323340 33.884483,-97.331880 33.845113,-97.347213 33.821443,-97.368731 33.818641,-97.426799 33.842004,-97.463242 33.886608,-97.450807 33.905230,-97.461420 33.919635,-97.500271 33.897947,-97.551541 33.899679,-97.581078 33.916311,-97.596950 33.953554,-97.589597 33.981257,-97.633778 33.991553,-97.671277 33.983699,-97.693110 33.936519,-97.732261 33.934396,-97.762768 33.914241,-97.763770 33.918302,-97.783522 33.894447,-97.780839 33.898537,-97.798910 33.877167,-97.805423 33.880992,-97.817643 33.857634,-97.834320 33.849721,-97.875311 33.878109,-97.934169 33.882214,-97.967752 33.900703,-97.984540 33.912548,-97.978804 33.906023,-97.968747 33.914454,-97.957155 33.936445,-97.953395 33.942832,-97.974173 33.951928,-97.960351 33.989839,-97.945730 34.006716,-97.974173 33.993357,-98.027672 34.005481,-98.088203 34.014369,-98.084025 34.034887,-98.106179 34.039428,-98.082463 34.072127,-98.120208 34.128211,-98.089755 34.132605,-98.102895 34.154111,-98.109462 34.150532,-98.130816 34.114171,-98.170827 34.121821,-98.216463 34.134641,-98.232474 34.133020,-98.293901 34.151025,-98.325445 34.156993,-98.365621 34.146317,-98.384381 34.130831,-98.380093 34.128456,-98.398441 34.099973,-98.399777 34.100324,-98.411374 34.085074,-98.414426 34.084311,-98.440092 34.073462,-98.449034 34.062598,-98.486328 34.123922,-98.560977 34.132583,-98.550880 34.160571,-98.599789 34.164441,-98.648073 34.133155,-98.690072 34.135758,-98.734287 34.124633,-98.757037 34.158444,-98.812954 34.161621,-98.855585 34.149635,-98.868116 34.166584,-98.872922 34.181831,-98.918333 34.212189,-98.951284 34.202591,-98.972609 34.221310,-98.988172 34.203194,-99.012957 34.206901,-99.036150 34.198106,-99.044463 34.211550,-99.079392 34.203064,-99.126640 34.219478,-99.130443 34.207328,-99.153653 34.214357,-99.189776 34.280849,-99.195403 34.292247,-99.211448 34.338277,-99.206905 34.338872,-99.232632 34.365805,-99.236494 34.384349,-99.274415 34.391255,-99.258917 34.403508,-99.261275 34.400655,-99.280045 34.415381,-99.294632 34.408879,-99.319602 34.458461,-99.368932 34.442030,-99.395187 34.418607,-99.397164 34.410842,-99.387181 34.372858,-99.405286 34.385823,-99.424897 34.371164,-99.438269 34.388663,-99.453787 34.380666,-99.461053 34.395900,-99.466383 34.414035,-99.514280 34.418418,-99.569696 34.416653,-99.580060 34.388914,-99.585442 34.374688,-99.600026 34.382541,-99.646511 34.373680,-99.662705 34.378333,-99.694970 34.406295,-99.720259 34.453894,-99.793684 34.497848,-99.821839 34.511585,-99.853053 34.574552,-99.923211 34.578527,-99.953817 34.562169,-99.971606 34.560450,-100.000277 36.499849,-100.003762
